Customer_ID,Name,Age,Gender,Account_Type,Account_Balance,Loan_Amount,Loan_Status,Credit_Score,Monthly_Income,Employment_Status,Transaction_Count,Phone,City,Late_Payments
693,Aditya Sharma,50,M,Loan,25874.57381,0,Pending,750.4561179,18226.33426,Self-Employed,92,2676544922,Delhi,3
694,Neha Sharma,50,M,Savings,24394.63181,300000,approved,625.6888398,49430.91806,Salaried,149,421690606,Nagpur,0
695,Neha Patil,78,F,Loan,33067.76582,0,Approved,751.7292833,37158.97243,Unemployed,137,-9416681195,delhi,8
696,Aditya Rao,68,M,Loan,64624.93013,100000,rejected,644.5238539,45053.96642,Self-Employed,207,6043531371,Thane,4
697,Aditya Yadav,60,Male,FD,69114.15912,300000,Rejected,521.0671559,33776.0634,Self-Employed,124,783485452,Nagpur,5
698,Sneha Sharma,54,female,current,88380.01786,300000,approved,712.444732,24890.80844,Self-Employed,233,-9411953077,Delhi,2
699,Ravi Rao,29,M,savings,87647.23717,0,Pending,608.7075378,44010.47335,Unemployed,60,-7006181783,Thane,10
700,Ravi Yadav,,male,Loan,65726.2542,0,Approved,698.9082169,42853.17233,Unemployed,265,9846707619,Mumbai,9
701,Priya Sharma,18,M,FD,70553.5535,0,Rejected,,,Salaried,133,9893651686,mumbai,7
702,Karan Nair,50,Female,current,52622.04181,50000,Approved,541.981724,34840.34438,Self-Employed,112,1106274058,Delhi,14
703,Sneha Desai,57,Male,savings,60397.29704,100000,rejected,661.5006336,27802.13572,salaried,190,-6744266456,Pune,6
704,Sakshi Nair,27,Female,Loan,88872.06096,0,Pending,803.73562,16294.55606,Unemployed,186,574470401,Pune,0
705,Neha Joshi,60,Female,Loan,57424.25736,0,Approved,,44832.47922,Salaried,88,4716690754,Delhi,9
706,Sneha Rao,61,male,Savings,73064.77157,300000,approved,,40086.67379,Self-Employed,186,787591742,Pune,11
707,Amit Rao,46,Male,Savings,31312.96783,300000,Pending,725.2740381,23410.60841,salaried,131,-265956471,delhi,4
708,Ravi Joshi,30,Male,current,36675.22551,300000,approved,664.7467926,28537.11592,Unemployed,122,4955941230,Delhi,9
709,Sakshi Rao,,Male,savings,56241.39196,0,Approved,664.6673961,29398.89426,salaried,47,4888606529,Mumbai,8
710,Chetan Joshi,48,Male,Loan,52998.6334,300000,Pending,573.5862379,17204.18682,Unemployed,287,,Delhi,11
711,Amit Sharma,63,Male,current,37601.31625,300000,approved,,25187.81124,Salaried,178,3082860035,Thane,10
712,Neha Joshi,19,male,current,98147.55168,100000,rejected,722.4810391,21394.03572,salaried,179,7048347626,Thane,11
713,Amit Yadav,78,M,Current,,200000,rejected,591.4756494,30050.25186,Self-Employed,98,1426725513,Nagpur,5
714,Sakshi Patil,68,Female,Savings,41145.49896,200000,Approved,749.7147075,26135.63002,Self-Employed,33,3026864163,Pune,7
715,Amit Yadav,67,Male,savings,53032.37655,50000,Pending,643.5805783,15475.94095,Unemployed,69,7785745002,mumbai,9
716,Aditya Joshi,52,M,Loan,50508.53405,50000,Rejected,587.8561342,59271.08277,Self-Employed,170,5865862919,Pune,0
717,Sneha Verma,40,M,current,53756.05096,300000,Pending,719.8342454,50030.48877,salaried,271,,delhi,9
718,Sneha Nair,34,Female,Loan,18125.65969,100000,rejected,629.9244035,25651.76694,Salaried,58,3404248903,Delhi,10
719,Priya Sharma,43,male,Current,75838.93393,300000,approved,703.1660421,38269.05676,Unemployed,180,3560928109,mumbai,6
720,Ravi Verma,25,F,savings,76976.58841,50000,Rejected,629.5768957,40009.58108,salaried,18,7392871218,mumbai,2
721,Amit Desai,46,F,current,79406.41544,0,Approved,645.81217,49293.03026,Unemployed,225,,Pune,8
722,Sneha Rao,43,M,Loan,56508.63517,0,Rejected,,25176.73968,Salaried,94,-5723813932,mumbai,5
723,Karan Desai,27,female,Savings,63249.6212,0,Approved,670.362794,48105.28141,Unemployed,296,9023164573,mumbai,4
724,Priya Yadav,43,female,Current,32675.46104,200000,Rejected,510.3127754,28425.13635,Self-Employed,80,,Thane,7
725,Sakshi Verma,79,Female,savings,66657.98657,100000,Approved,571.5129382,18969.65115,Self-Employed,174,4757949019,Mumbai,7
726,Sakshi Rao,51,F,Current,55035.75414,0,Approved,715.0586989,43689.63871,Unemployed,221,-1223483308,Delhi,11
727,Amit Rao,68,M,Savings,40791.86769,200000,Rejected,640.7504388,50489.10109,Salaried,102,-1372338629,Pune,11
728,Chetan Yadav,58,male,savings,67294.89383,0,Rejected,613.3388088,66054.90768,Salaried,53,3751976233,Thane,2
729,Amit Verma,24,F,Current,68068.98072,0,Approved,554.8998189,20603.29682,Self-Employed,182,7361884457,delhi,1
730,Priya Joshi,21,M,FD,51212.17671,0,rejected,574.4184575,43387.03622,Salaried,67,-5984089444,delhi,14
731,Karan Verma,75,M,Savings,58767.6516,300000,Rejected,508.4740952,30082.38507,Unemployed,27,9503469532,Nagpur,1
732,Sneha Yadav,70,Male,Savings,,50000,Pending,642.9103497,44400.30453,salaried,273,-7499203683,mumbai,13
733,Sakshi Rao,67,male,Savings,74863.66874,0,approved,608.1093694,17354.12539,Unemployed,281,2724899268,mumbai,4
734,Sneha Joshi,62,Male,FD,32023.73624,0,Approved,582.3388476,19846.76269,Self-Employed,118,720956069,Pune,9
735,Aditya Patil,28,Female,FD,35891.48704,0,Approved,645.2313602,25689.50212,Self-Employed,133,5135274446,Mumbai,11
736,Aditya Patil,,Male,Loan,51246.31291,50000,approved,675.4779442,35947.56855,Self-Employed,128,8337698339,Mumbai,6
737,Priya Joshi,73,Male,current,72290.32568,0,rejected,796.5238553,27307.0248,Salaried,7,1675791408,Pune,7
738,Priya Rao,53,F,Current,72278.97266,200000,approved,544.1681606,42908.65213,Unemployed,50,8405587151,Pune,9
739,Sneha Rao,42,female,Loan,49903.50756,0,Rejected,731.156673,47322.73542,salaried,280,3479116242,Thane,14
740,Neha Yadav,38,M,Current,65460.26725,50000,approved,718.1171093,,Unemployed,174,8575284762,delhi,7
741,Chetan Yadav,78,male,current,16218.83101,300000,Approved,595.4635082,54425.45168,salaried,182,4835662375,Pune,12
742,Chetan Joshi,74,Male,FD,35613.6002,100000,approved,664.2265168,39989.91955,Unemployed,191,-3980334441,delhi,11
743,Sneha Yadav,,male,current,36020.99121,50000,Pending,,20397.23948,Self-Employed,248,9215069743,Nagpur,7
744,Priya Joshi,27,female,FD,75044.2582,0,Rejected,662.9982006,51360.51816,salaried,234,2741735611,delhi,14
745,Sneha Sharma,54,female,current,,100000,approved,755.6391709,27738.12517,Unemployed,82,-4621696631,Thane,9
746,Ravi Desai,26,Male,Loan,53693.05552,200000,Approved,850,45925.022,Salaried,92,8200653679,mumbai,11
747,Ravi Desai,41,Female,savings,55634.70128,0,Rejected,685.6025861,53884.8106,Salaried,267,3436366760,mumbai,10
748,Karan Joshi,52,Male,Loan,508073.2652,50000,Approved,619.8783476,40480.25613,Unemployed,119,-7585499207,delhi,2
749,Sakshi Rao,66,F,Current,46596.40667,300000,rejected,,17046.09424,Self-Employed,70,-6786656348,mumbai,13
750,Aditya Desai,52,M,Loan,23718.65383,0,Pending,635.4072253,23981.454,salaried,16,2810997810,mumbai,10
751,Aditya Yadav,65,Female,Savings,71743.90369,200000,rejected,734.4625708,50872.9336,Unemployed,252,6173732689,Delhi,1
752,Sakshi Patil,53,Male,Current,53636.78074,100000,Pending,543.09825,32970.52777,Salaried,121,,Nagpur,12
753,Amit Rao,35,male,current,69073.43356,200000,approved,576.1437442,35954.88242,salaried,9,2587093998,Thane,3
754,Sneha Patil,66,Female,Current,49104.70385,50000,Rejected,658.8387415,44105.89299,Salaried,286,916822179,Thane,14
755,Priya Rao,56,Female,savings,33226.20953,0,approved,581.0741651,43355.87434,Salaried,272,6735208137,mumbai,0
756,Karan Yadav,49,Male,FD,58056.43442,300000,Pending,594.5233587,38345.59775,Unemployed,292,4515460815,Mumbai,2
757,Amit Sharma,41,Female,current,50203.50141,50000,Pending,620.3480993,,Salaried,209,3916987132,Thane,10
758,Amit Yadav,40,male,Current,508073.2652,0,Pending,,31247.97865,salaried,217,1607458809,Nagpur,8
759,Ravi Desai,79,female,current,82331.40988,50000,Approved,581.8114708,45294.7859,Self-Employed,240,5341411167,Pune,6
760,Chetan Sharma,49,Female,current,28025.95045,100000,Rejected,699.2399542,41642.83437,Unemployed,199,8056939552,Nagpur,6
761,Priya Sharma,54,female,current,55718.37321,100000,approved,558.4841152,31912.39999,salaried,215,3620176532,mumbai,0
762,Sneha Yadav,29,male,FD,33620.0662,50000,approved,538.1489506,47985.34776,Unemployed,204,2273114930,mumbai,6
763,Ravi Sharma,66,Male,Loan,-1810.919462,100000,rejected,605.8982514,33451.59062,Salaried,215,402929306,Delhi,9
764,Chetan Verma,72,M,current,49020.69622,0,Pending,701.2368852,24780.05391,Salaried,79,5111241994,delhi,6
765,Karan Joshi,30,Female,Savings,50620.45874,200000,Pending,636.2154734,25892.35161,salaried,266,921256808,Thane,3
766,Ravi Patil,40,M,savings,62470.44206,50000,Pending,617.4793245,23255.10996,salaried,34,8384777783,delhi,6
767,Aditya Yadav,42,male,FD,45649.18503,300000,approved,,31731.0798,Self-Employed,288,,delhi,7
768,Sakshi Verma,52,Female,Current,20219.9929,0,rejected,527.8004797,49804.69134,salaried,17,4546034428,Thane,2
769,Neha Sharma,58,female,FD,33551.36845,200000,Approved,684.6293958,25338.85783,salaried,164,12776192,Thane,12
770,Neha Desai,47,F,Current,76339.17673,300000,Rejected,676.8404522,37261.70913,Unemployed,12,-755830459,mumbai,9
771,Sneha Desai,34,M,FD,33267.44141,300000,Approved,621.3484068,27119.72785,Salaried,201,-2884056453,Thane,1
772,Karan Joshi,66,Female,Current,81664.51059,300000,approved,720.4147158,31876.2915,salaried,228,1510989496,Mumbai,6
773,Ravi Yadav,79,M,current,70999.68585,200000,Pending,571.0752731,16879.50546,Self-Employed,0,9610014777,Mumbai,4
774,Sneha Joshi,37,Female,Loan,508073.2652,0,Rejected,728.9536295,32353.54125,salaried,216,3501342292,Pune,4
775,Karan Rao,65,Male,Current,35418.41674,300000,approved,660.8145566,32675.53544,Salaried,33,5978386531,Thane,13
776,Ravi Desai,42,female,Current,70958.25938,300000,approved,626.4413187,41483.45533,salaried,265,9204655173,Delhi,4
777,Sakshi Verma,39,M,Savings,45181.7751,0,approved,648.6088455,37679.37096,Unemployed,127,8781382529,Pune,14
778,Neha Sharma,30,F,Current,,50000,Rejected,642.4914664,20619.2945,Salaried,211,7620378351,mumbai,6
779,Sneha Sharma,76,F,Savings,61246.33241,200000,Rejected,735.4198027,,salaried,262,,Thane,8
780,Karan Sharma,36,male,savings,58345.26896,200000,rejected,574.6324611,37523.63648,Unemployed,79,1884259718,Mumbai,10
781,Priya Nair,66,Female,current,72754.12405,100000,rejected,596.6236533,37380.72221,Salaried,164,,Delhi,7
782,Sneha Joshi,53,M,Savings,56991.89999,200000,Approved,722.5412024,34889.81176,salaried,251,4057870193,Pune,5
783,Sneha Patil,29,male,Loan,39017.06046,0,Rejected,608.3125545,28786.91063,Unemployed,11,-3620020822,Delhi,6
784,Neha Patil,78,M,current,75393.57679,200000,Rejected,713.0373154,37613.62808,Self-Employed,211,,Thane,8
785,Aditya Yadav,58,Female,Savings,77339.80865,0,Rejected,768.9605188,40707.06123,Unemployed,281,7563314287,Nagpur,13
786,Chetan Desai,36,F,current,54664.11928,50000,rejected,621.8743481,14037.2517,Self-Employed,111,1051889625,Delhi,10
787,Karan Nair,29,Male,current,51206.43829,50000,approved,697.6953629,28534.86995,salaried,210,6373732977,Delhi,5
788,Sakshi Patil,26,F,current,23534.57954,200000,Pending,569.2415403,31940.63636,Unemployed,238,-6831902238,mumbai,0
789,Amit Joshi,24,male,savings,37849.47315,300000,rejected,702.8313309,38074.04727,Self-Employed,267,9018110467,Mumbai,3
790,Amit Verma,45,female,Loan,65215.39284,0,Rejected,663.959679,49319.73207,Salaried,297,5450581298,Thane,7
791,Amit Joshi,31,Male,FD,38854.39399,0,rejected,683.1126798,25739.11022,Unemployed,57,-3339885244,Delhi,6
792,Priya Joshi,48,male,FD,20863.24261,300000,Approved,604.809955,29024.45784,salaried,33,523379169,Thane,2
793,Karan Nair,69,Female,Savings,119917.5558,300000,Rejected,533.7241609,28849.59067,Salaried,262,7748527754,Mumbai,9
794,Ravi Verma,36,Male,current,20731.88083,300000,Approved,685.2276445,25381.66892,Self-Employed,34,7264545794,mumbai,2
795,Sakshi Sharma,75,male,Savings,95135.02793,0,Rejected,505.5617793,30833.76206,Unemployed,270,,Thane,10
796,Neha Nair,64,Female,savings,43851.53111,0,rejected,627.7854655,44249.62664,Unemployed,226,-2710033207,delhi,2
797,Chetan Desai,33,F,savings,48308.74002,300000,approved,715.8827306,22353.97406,salaried,24,7605422810,Mumbai,11
798,Ravi Verma,70,female,Current,36554.43456,0,Pending,663.4328415,40133.77274,Salaried,233,6274581465,Mumbai,14
799,Karan Rao,22,Female,savings,65656.74329,100000,Approved,786.3839851,14577.17324,Unemployed,58,1532125757,Pune,0
800,Chetan Desai,52,M,Current,21204.51574,0,rejected,721.7576407,28263.94404,Unemployed,250,1145975907,mumbai,14
801,Karan Nair,29,Female,Loan,13193.41928,0,approved,604.2271128,31046.1284,Salaried,85,8670790698,mumbai,9
802,Chetan Sharma,42,Female,Savings,82203.43059,200000,rejected,651.9119366,55098.31607,Unemployed,250,-8691743401,delhi,0
803,Sakshi Patil,69,female,Loan,33920.55202,100000,Approved,646.6840508,31702.37234,Salaried,179,-1900716953,Thane,5
804,Chetan Joshi,76,M,savings,64921.76239,0,Pending,539.2476266,8585.078319,Salaried,206,,Nagpur,13
805,Aditya Verma,,male,Loan,28290.87846,0,rejected,584.1720758,11013.33312,Salaried,148,-7515380282,delhi,13
806,Karan Yadav,53,male,Loan,64168.42086,0,Rejected,610.7467365,35408.35504,salaried,70,3541798357,Pune,0
807,Neha Nair,70,Female,Loan,83670.92998,50000,approved,507.4645648,42365.25027,Salaried,120,-6150424396,mumbai,4
808,Aditya Sharma,40,M,savings,39457.57229,0,rejected,653.3245428,39505.47029,Salaried,252,-2635915586,Mumbai,3
809,Sakshi Verma,33,M,current,11331.17786,300000,approved,632.5649709,37010.84127,Self-Employed,92,683497183,mumbai,4
810,Aditya Nair,74,female,Loan,83775.87827,0,Rejected,532.8974269,48947.11517,Self-Employed,255,9253223404,delhi,6
811,Amit Patil,56,F,Current,68524.88643,300000,Pending,678.2949006,28524.90535,salaried,253,9220745534,Nagpur,5
812,Chetan Desai,62,male,savings,40528.57532,300000,Pending,700.1110921,45738.92667,Salaried,287,4587360192,Delhi,11
813,Neha Rao,70,female,Loan,45640.95893,300000,Rejected,665.8924135,15415.82138,Self-Employed,58,3414175195,Delhi,8
814,Neha Yadav,59,Male,current,27786.95608,300000,approved,627.3152277,24140.626,Self-Employed,68,6724433552,mumbai,5
815,Karan Verma,75,male,savings,,300000,rejected,691.4009506,13315.50326,Unemployed,85,,mumbai,8
816,Sneha Patil,,female,FD,39305.68784,100000,Rejected,697.6154252,31701.85639,Salaried,273,3222305857,Pune,3
817,Neha Desai,31,male,current,21625.82925,0,Approved,671.5182499,34444.86539,Self-Employed,226,959774288,mumbai,0
818,Ravi Rao,48,F,Current,54272.91763,0,approved,592.2771425,,salaried,80,5708304592,Nagpur,0
819,Priya Sharma,75,Male,Loan,32799.73277,50000,Pending,669.3620536,35742.60023,Unemployed,113,4436681881,mumbai,9
820,Ravi Rao,22,F,FD,29399.70848,0,Rejected,733.6836456,23869.36003,Unemployed,183,485526224,Thane,6
821,Sakshi Rao,,Male,FD,41398.01592,0,Pending,608.2359659,32717.10987,Salaried,279,4363582935,delhi,12
822,Amit Desai,40,Female,savings,51727.10631,100000,approved,796.8557537,17030.63998,Salaried,53,5578063268,Nagpur,12
823,Karan Desai,46,female,FD,22377.80488,0,Pending,613.2058346,51358.7477,Unemployed,196,7959452738,Pune,12
824,Ravi Verma,60,Male,Current,77702.9785,100000,Rejected,652.2684909,31356.48713,salaried,292,6396952316,Thane,2
825,Karan Desai,28,F,Current,63543.19424,0,approved,602.9260083,29133.36657,Salaried,292,5249608269,Thane,1
826,Neha Desai,35,male,Savings,42692.74018,300000,Approved,665.6289585,54067.28394,Salaried,290,-618083310,delhi,13
827,Sakshi Desai,64,Male,Current,31933.13027,50000,Rejected,528.0444815,20093.0416,Unemployed,179,3162157363,Delhi,5
828,Neha Nair,29,female,current,48215.49094,50000,rejected,611.7770741,21492.95463,Unemployed,221,3178931052,Nagpur,5
829,Neha Patil,26,Male,FD,67988.70082,200000,Rejected,573.551516,21845.3561,Salaried,273,6657698477,delhi,12
830,Sakshi Rao,27,M,Current,64891.68054,0,approved,659.4736844,34185.54342,Self-Employed,243,5598260989,Thane,6
831,Karan Yadav,75,male,savings,71170.08601,50000,Rejected,719.6113163,40179.57956,Salaried,153,2443954677,Pune,4
832,Neha Patil,61,female,Savings,40392.45018,300000,Approved,695.2204331,43876.10562,Self-Employed,272,5482607137,delhi,7
833,Neha Rao,34,female,FD,-8498.503584,0,Approved,483.9838447,,Unemployed,134,4744113093,Delhi,6
834,Ravi Sharma,78,Female,Savings,74956.22396,0,rejected,792.9448757,8006.81055,Self-Employed,7,3220096422,Thane,1
835,Neha Yadav,55,F,FD,46656.07714,0,Pending,670.6695958,42304.82707,salaried,127,181735911,delhi,14
836,Ravi Rao,,Female,savings,63323.32131,300000,approved,595.6450602,28314.43313,Unemployed,55,3221554609,Nagpur,0
837,Sakshi Yadav,63,female,Savings,83384.57509,300000,approved,660.9989543,27963.01821,Salaried,125,-9104564106,Delhi,12
838,Amit Joshi,30,male,Loan,98688.17266,50000,Pending,662.3332876,27562.73446,Salaried,158,7657120463,Nagpur,13
839,Karan Joshi,57,Male,current,37003.57044,0,Approved,,24094.76395,Unemployed,58,864875605,Nagpur,8
840,Aditya Patil,59,Male,current,52679.19814,0,Approved,663.8541667,55214.29802,Unemployed,57,8003225778,Nagpur,4
841,Ravi Desai,26,male,FD,77336.72921,200000,Rejected,607.4769399,45107.56792,salaried,139,2343133141,delhi,11
842,Sneha Joshi,67,female,Loan,33114.41963,100000,rejected,621.6946605,35278.35174,Unemployed,175,3369155402,Delhi,10
843,Priya Yadav,44,Male,Savings,38357.76812,100000,rejected,601.9604605,51212.18903,Salaried,107,4309269449,delhi,4
844,Chetan Sharma,75,Male,Loan,38239.22843,0,rejected,549.7130097,16849.65242,salaried,210,1599607684,delhi,11
845,Amit Verma,19,Male,Loan,49438.19373,0,Rejected,660.2085529,19031.53842,Salaried,73,9138201485,delhi,9
846,Aditya Joshi,22,F,Savings,45597.52639,100000,rejected,690.9709606,8864.387214,Self-Employed,166,5444730063,Thane,3
847,Aditya Joshi,46,F,savings,38124.09355,200000,Pending,686.0418517,26607.02552,Unemployed,232,,mumbai,1
848,Priya Desai,54,M,Loan,30684.85169,0,Rejected,707.3947677,36940.38232,Self-Employed,181,1289272533,Mumbai,4
849,Priya Yadav,55,Female,Loan,66238.80657,100000,Pending,672.7038147,36234.30294,Salaried,121,9319256653,Thane,1
850,Amit Patil,36,male,savings,76756.62042,0,Rejected,612.7092151,36792.10293,Self-Employed,202,5579966906,Delhi,11
851,Priya Joshi,,male,Loan,79654.29588,50000,rejected,708.7764705,,Self-Employed,28,-9701675967,Mumbai,6
852,Sakshi Patil,65,male,Loan,40378.52885,0,Pending,554.9737722,44637.85691,Salaried,201,1576825491,Mumbai,10
853,Ravi Joshi,62,M,Loan,67074.49345,200000,Pending,586.9530032,,Salaried,92,3480407185,Mumbai,8
854,Karan Desai,18,F,current,54726.51805,300000,Pending,582.505995,43796.65138,Unemployed,175,4220554562,mumbai,8
855,Ravi Sharma,39,female,Current,38586.57303,200000,Rejected,725.6039241,12286.85387,Self-Employed,210,6799541802,delhi,10
856,Ravi Desai,69,female,savings,64684.36437,50000,approved,715.995196,38737.89031,salaried,183,4117719789,Pune,5
857,Neha Yadav,34,M,Loan,37667.89892,50000,rejected,684.1113666,20746.81712,salaried,94,9562738860,Delhi,0
858,Karan Joshi,24,female,current,42476.46794,300000,Pending,725.0350906,30232.12097,Salaried,272,-9629097687,mumbai,12
859,Aditya Yadav,42,male,savings,22465.40595,0,approved,588.4502052,41412.37878,Salaried,136,2292554831,mumbai,5
860,Karan Patil,62,Female,FD,40715.57805,100000,rejected,674.4016584,36093.12328,Self-Employed,236,877222936,Pune,4
861,Sakshi Joshi,21,Male,FD,55077.22418,0,rejected,641.23779,24781.52024,Salaried,264,-9596684964,Mumbai,3
862,Chetan Patil,53,F,Loan,81378.68991,200000,Pending,709.2817473,35075.27787,salaried,134,1412150139,delhi,11
863,Aditya Nair,23,F,current,42930.09108,300000,Pending,641.9343037,16621.57622,Unemployed,143,6008526391,Pune,5
864,Aditya Yadav,77,M,current,29236.61706,200000,Rejected,623.0539978,48803.20875,Unemployed,18,4793542052,Pune,5
865,Aditya Yadav,48,F,savings,79947.37942,50000,approved,687.8635963,32536.59177,Self-Employed,230,,mumbai,13
866,Neha Desai,36,male,savings,39908.95126,100000,approved,711.3318417,48422.59933,Unemployed,133,1830386679,Delhi,5
867,Sakshi Verma,78,female,current,15032.36688,200000,Pending,603.2158364,28681.61975,Salaried,113,6825593491,Nagpur,1
868,Aditya Patil,61,male,savings,,0,rejected,645.724703,28717.08814,Salaried,138,3818094687,delhi,14
869,Sneha Rao,71,M,current,,50000,Pending,575.9091556,25829.75856,Salaried,124,,Pune,13
870,Neha Verma,56,male,Current,96007.91285,0,rejected,475.1357288,45514.08718,Salaried,203,7017589130,delhi,6
871,Sneha Yadav,44,female,current,59507.32069,100000,rejected,664.0321742,26486.82611,Self-Employed,60,800851581,Pune,13
872,Priya Rao,27,Female,FD,47073.15293,200000,Pending,692.6233749,42735.14519,Unemployed,249,7933219924,Mumbai,3
873,Sakshi Sharma,43,M,savings,31510.05581,0,Approved,668.3446766,30410.57123,salaried,297,5445394588,delhi,12
874,Chetan Sharma,,Female,current,56603.33682,200000,approved,513.5306798,,Unemployed,12,3581983844,Mumbai,14
875,Ravi Verma,56,Male,current,79134.199,100000,rejected,625.4405399,28156.23119,Salaried,254,5234170626,mumbai,11
876,Sneha Desai,,Female,savings,56236.28367,200000,rejected,494.7156568,20850.70143,salaried,84,1696448523,Mumbai,8
877,Aditya Desai,20,Male,Current,33051.40616,300000,Approved,745.8790775,35406.83268,Self-Employed,19,4884628117,delhi,9
878,Amit Nair,62,Male,Current,60776.12424,200000,Rejected,573.9761793,20715.10717,Salaried,49,337881721,Thane,1
879,Neha Patil,30,Female,savings,49027.8621,0,Approved,737.8782527,46111.70121,Salaried,163,7275966270,delhi,4
880,Sakshi Nair,67,M,Savings,58972.26207,200000,Approved,716.2108751,33907.08968,salaried,91,,Pune,13
881,Priya Joshi,45,female,savings,42903.853,200000,rejected,586.9586753,32868.84806,Self-Employed,87,7084032324,Mumbai,3
882,Aditya Rao,79,male,savings,42434.09451,0,approved,570.7050534,42870.70565,salaried,68,5493661807,Delhi,8
883,Neha Verma,75,male,Current,41644.40405,0,Approved,674.5259151,46566.88321,Self-Employed,36,2907531541,Thane,3
884,Aditya Yadav,37,female,Current,68844.76303,0,Rejected,590.8973174,34758.81498,Salaried,252,795667390,mumbai,7
885,Karan Sharma,45,Male,savings,42635.4945,0,Pending,657.173925,25745.59641,Unemployed,251,,Nagpur,7
886,Karan Verma,25,Male,savings,40805.38537,50000,Approved,616.2020686,13712.36461,Salaried,139,-1397080593,Pune,5
887,Sakshi Rao,78,M,savings,31158.68197,0,Approved,525.318911,26767.40292,Unemployed,167,6025894626,Pune,5
888,Ravi Sharma,58,F,Current,59080.27603,0,Rejected,493.8672387,27593.45304,Unemployed,53,6488257647,Delhi,10
889,Ravi Joshi,56,Female,savings,56234.03604,300000,approved,665.8678974,36284.68944,Self-Employed,177,-633238597,Nagpur,7
890,Karan Desai,18,Male,savings,41024.63551,100000,Approved,610.6909578,30858.23743,salaried,296,3759243877,Nagpur,11
891,Chetan Rao,20,male,Loan,35812.42585,300000,Approved,,43255.19566,Self-Employed,105,6537208730,mumbai,12
892,Neha Desai,30,M,Savings,87523.46826,100000,approved,698.7104687,27644.20074,Salaried,136,-3957876078,mumbai,11
893,Chetan Yadav,45,Female,FD,12391.1389,200000,Rejected,732.1409594,34315.506,salaried,189,-7539435644,Thane,9
894,Sneha Yadav,79,M,Savings,59863.44006,50000,Approved,630.9218695,49207.84932,Unemployed,127,7181682804,Pune,8
895,Aditya Joshi,,Female,Loan,75828.07096,0,approved,626.1580905,39101.90257,Unemployed,46,4114539715,Mumbai,14
896,Chetan Joshi,77,Female,FD,-17736.27523,300000,Approved,685.0100123,34279.5495,Salaried,4,-4116644711,mumbai,4
897,Chetan Yadav,,female,savings,65882.8012,0,Pending,555.0145101,27776.6667,salaried,256,,Delhi,10
898,Ravi Patil,42,Male,Loan,45594.90797,300000,rejected,665.6207138,,Salaried,299,1898795143,Delhi,0
899,Aditya Sharma,73,M,savings,55121.09729,200000,Pending,688.632018,24792.64096,Salaried,149,4960157376,Delhi,0
900,Chetan Sharma,50,M,Current,43535.24071,100000,Approved,697.6161146,28507.91761,Self-Employed,293,,delhi,14
901,Karan Joshi,55,female,current,71507.86891,0,Rejected,514.4273108,44067.99006,Salaried,242,9217493555,mumbai,1
902,Aditya Sharma,70,male,Loan,57262.38683,50000,rejected,596.7051311,32337.34074,salaried,274,9348812914,mumbai,9
903,Priya Verma,23,male,Current,52634.39779,300000,Pending,588.5215723,18802.72317,Salaried,207,-752230114,Delhi,9
904,Sneha Sharma,75,Male,Loan,32022.78786,300000,approved,656.9920868,56218.03152,salaried,114,,mumbai,4
905,Priya Nair,61,Male,Loan,87645.84468,200000,Rejected,683.6521206,38839.58229,Unemployed,194,3399784345,delhi,3
906,Chetan Verma,62,F,Current,50198.62039,50000,Pending,754.7697285,18116.67919,Salaried,169,8663799567,Mumbai,0
907,Karan Verma,49,female,FD,95796.11595,100000,approved,615.3524164,29697.81287,salaried,81,5505298694,Mumbai,3
908,Neha Patil,62,male,Savings,88551.3877,100000,Approved,615.1699251,36330.63659,Unemployed,153,8850543944,Thane,3
909,Aditya Sharma,78,Female,savings,14432.98065,300000,approved,730.4770413,55455.10512,salaried,140,455388829,Pune,9
910,Karan Patil,64,M,Loan,,0,Pending,670.7603857,,Unemployed,145,,Mumbai,3
911,Aditya Yadav,38,Male,savings,29260.97988,0,Pending,738.7356058,46712.48863,Self-Employed,121,42958181,Thane,0
912,Sneha Rao,33,M,current,49035.87837,0,Approved,670.2109602,51793.83712,Salaried,251,7586430965,Nagpur,8
913,Sneha Nair,71,M,Current,53743.28041,50000,approved,569.0018367,27456.14834,Salaried,88,5938882567,Pune,13
914,Ravi Verma,38,F,savings,54598.52936,50000,approved,556.6810152,31669.83657,Unemployed,57,5930390479,Mumbai,2
915,Sneha Joshi,28,male,Current,71082.57352,100000,Approved,541.3941426,22564.28903,Self-Employed,62,9116072854,delhi,12
916,Chetan Desai,77,Male,savings,79871.65539,0,approved,696.3436284,32558.46631,salaried,279,6519686366,Nagpur,3
917,Ravi Sharma,54,M,Savings,69349.75498,200000,Approved,733.2017776,34560.92031,Self-Employed,71,308050596,Thane,4
918,Neha Nair,53,Male,Savings,38781.29572,50000,Rejected,779.4553499,42915.79998,salaried,8,908031164,Mumbai,12
919,Priya Joshi,52,Female,Savings,34359.5227,0,Pending,709.0173733,48082.20165,salaried,93,6693451771,Mumbai,12
920,Ravi Joshi,36,F,Savings,50055.23672,0,Rejected,731.3987004,26022.84722,Salaried,151,613715352,mumbai,6
921,Priya Joshi,37,Female,Savings,58522.39053,300000,rejected,609.3988567,11392.09923,Unemployed,39,6690939324,Nagpur,5
922,Karan Patil,74,Male,Savings,46336.17309,100000,rejected,,34745.06265,Salaried,61,,Mumbai,4
